territory_id,territory_name,rail_year,rail_km_total,rail_km_high_speed,rail_km_other
01,Andalucía,1940,3260.0888283494014,0.0,3260.0888283494014
02,Aragón,1940,1367.2076287996517,0.0,1367.2076287996517
03,Principado de Asturias,1940,469.9183895774201,0.0,469.9183895774201
04,Illes Balears,1940,226.78338188062492,0.0,226.78338188062492
05,Canarias,1940,0.0,0.0,0.0
06,Cantabria,1940,338.455979415129,0.0,338.455979415129
07,Castilla y León,1940,2874.2605633763087,0.0,2874.2605633763087
08,Castilla-La Mancha,1940,1527.47166888834,0.0,1527.47166888834
09,Cataluña,1940,1572.4048581894426,0.0,1572.4048581894426
10,Comunitat Valenciana,1940,1219.3467927739039,0.0,1219.3467927739039
11,Extremadura,1940,841.1312176993359,0.0,841.1312176993359
12,Galicia,1940,590.7851230002304,0.0,590.7851230002304
13,Comunidad de Madrid,1940,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1940,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1940,363.6634000242816,0.0,363.6634000242816
16,País Vasco,1940,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1940,174.95141732451538,0.0,174.95141732451538
18,Ceuta,1940,0.0,0.0,0.0
19,Melilla,1940,0.0,0.0,0.0
01,Andalucía,1941,3260.0888283494014,0.0,3260.0888283494014
02,Aragón,1941,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1941,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1941,226.78338188062492,0.0,226.78338188062492
05,Canarias,1941,0.0,0.0,0.0
06,Cantabria,1941,338.455979415129,0.0,338.455979415129
07,Castilla y León,1941,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1941,1548.4949215978097,0.0,1548.4949215978097
09,Cataluña,1941,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1941,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1941,841.1312176993359,0.0,841.1312176993359
12,Galicia,1941,590.7851230002304,0.0,590.7851230002304
13,Comunidad de Madrid,1941,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1941,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1941,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1941,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1941,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1941,0.0,0.0,0.0
19,Melilla,1941,0.0,0.0,0.0
01,Andalucía,1942,3260.0888283494014,0.0,3260.0888283494014
02,Aragón,1942,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1942,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1942,226.78338188062492,0.0,226.78338188062492
05,Canarias,1942,0.0,0.0,0.0
06,Cantabria,1942,338.455979415129,0.0,338.455979415129
07,Castilla y León,1942,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1942,1564.1028044585548,0.0,1564.1028044585548
09,Cataluña,1942,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1942,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1942,841.1312176993359,0.0,841.1312176993359
12,Galicia,1942,590.7851230002304,0.0,590.7851230002304
13,Comunidad de Madrid,1942,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1942,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1942,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1942,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1942,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1942,0.0,0.0,0.0
19,Melilla,1942,0.0,0.0,0.0
01,Andalucía,1943,3260.0888283494014,0.0,3260.0888283494014
02,Aragón,1943,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1943,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1943,226.78338188062492,0.0,226.78338188062492
05,Canarias,1943,0.0,0.0,0.0
06,Cantabria,1943,338.455979415129,0.0,338.455979415129
07,Castilla y León,1943,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1943,1564.1027310909838,0.0,1564.1027310909838
09,Cataluña,1943,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1943,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1943,841.1312176993359,0.0,841.1312176993359
12,Galicia,1943,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1943,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1943,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1943,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1943,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1943,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1943,0.0,0.0,0.0
19,Melilla,1943,0.0,0.0,0.0
01,Andalucía,1944,3262.978676915018,0.0,3262.978676915018
02,Aragón,1944,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1944,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1944,226.78338188062492,0.0,226.78338188062492
05,Canarias,1944,0.0,0.0,0.0
06,Cantabria,1944,338.455979415129,0.0,338.455979415129
07,Castilla y León,1944,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1944,1564.1027310909838,0.0,1564.1027310909838
09,Cataluña,1944,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1944,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1944,841.1312176993359,0.0,841.1312176993359
12,Galicia,1944,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1944,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1944,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1944,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1944,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1944,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1944,0.0,0.0,0.0
19,Melilla,1944,0.0,0.0,0.0
01,Andalucía,1945,3262.978676915018,0.0,3262.978676915018
02,Aragón,1945,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1945,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1945,226.78338188062492,0.0,226.78338188062492
05,Canarias,1945,0.0,0.0,0.0
06,Cantabria,1945,338.455979415129,0.0,338.455979415129
07,Castilla y León,1945,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1945,1564.1027310909838,0.0,1564.1027310909838
09,Cataluña,1945,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1945,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1945,841.1312176993359,0.0,841.1312176993359
12,Galicia,1945,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1945,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1945,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1945,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1945,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1945,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1945,0.0,0.0,0.0
19,Melilla,1945,0.0,0.0,0.0
01,Andalucía,1946,3262.978676915018,0.0,3262.978676915018
02,Aragón,1946,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1946,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1946,226.78338188062492,0.0,226.78338188062492
05,Canarias,1946,0.0,0.0,0.0
06,Cantabria,1946,338.455979415129,0.0,338.455979415129
07,Castilla y León,1946,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1946,1555.1448941544659,0.0,1555.1448941544659
09,Cataluña,1946,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1946,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1946,841.1312176993359,0.0,841.1312176993359
12,Galicia,1946,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1946,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1946,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1946,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1946,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1946,182.4851237232377,0.0,182.4851237232377
18,Ceuta,1946,0.0,0.0,0.0
19,Melilla,1946,0.0,0.0,0.0
01,Andalucía,1947,3262.978676915018,0.0,3262.978676915018
02,Aragón,1947,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1947,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1947,226.78338188062492,0.0,226.78338188062492
05,Canarias,1947,0.0,0.0,0.0
06,Cantabria,1947,338.455979415129,0.0,338.455979415129
07,Castilla y León,1947,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1947,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1947,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1947,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1947,841.1312176993359,0.0,841.1312176993359
12,Galicia,1947,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1947,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1947,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1947,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1947,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1947,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1947,0.0,0.0,0.0
19,Melilla,1947,0.0,0.0,0.0
01,Andalucía,1948,3262.978676915018,0.0,3262.978676915018
02,Aragón,1948,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1948,507.79347709669355,0.0,507.79347709669355
04,Illes Balears,1948,226.78338188062492,0.0,226.78338188062492
05,Canarias,1948,0.0,0.0,0.0
06,Cantabria,1948,338.455979415129,0.0,338.455979415129
07,Castilla y León,1948,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1948,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1948,1619.168925270324,0.0,1619.168925270324
10,Comunitat Valenciana,1948,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1948,841.1312176993359,0.0,841.1312176993359
12,Galicia,1948,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1948,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1948,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1948,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1948,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1948,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1948,0.0,0.0,0.0
19,Melilla,1948,0.0,0.0,0.0
01,Andalucía,1949,3262.978676915018,0.0,3262.978676915018
02,Aragón,1949,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1949,514.602429930399,0.0,514.602429930399
04,Illes Balears,1949,226.78338188062492,0.0,226.78338188062492
05,Canarias,1949,0.0,0.0,0.0
06,Cantabria,1949,338.455979415129,0.0,338.455979415129
07,Castilla y León,1949,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1949,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1949,1657.7099684863003,0.0,1657.7099684863003
10,Comunitat Valenciana,1949,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1949,841.1312176993359,0.0,841.1312176993359
12,Galicia,1949,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1949,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1949,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1949,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1949,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1949,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1949,0.0,0.0,0.0
19,Melilla,1949,0.0,0.0,0.0
01,Andalucía,1950,3262.978676915018,0.0,3262.978676915018
02,Aragón,1950,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1950,514.602429930399,0.0,514.602429930399
04,Illes Balears,1950,226.78338188062492,0.0,226.78338188062492
05,Canarias,1950,0.0,0.0,0.0
06,Cantabria,1950,338.455979415129,0.0,338.455979415129
07,Castilla y León,1950,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1950,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1950,1673.1997568941847,0.0,1673.1997568941847
10,Comunitat Valenciana,1950,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1950,841.1312176993359,0.0,841.1312176993359
12,Galicia,1950,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1950,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1950,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1950,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1950,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1950,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1950,0.0,0.0,0.0
19,Melilla,1950,0.0,0.0,0.0
01,Andalucía,1951,3262.978676915018,0.0,3262.978676915018
02,Aragón,1951,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1951,514.602429930399,0.0,514.602429930399
04,Illes Balears,1951,226.78338188062492,0.0,226.78338188062492
05,Canarias,1951,0.0,0.0,0.0
06,Cantabria,1951,338.455979415129,0.0,338.455979415129
07,Castilla y León,1951,2928.2835602577234,0.0,2928.2835602577234
08,Castilla-La Mancha,1951,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1951,1650.887827322308,0.0,1650.887827322308
10,Comunitat Valenciana,1951,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1951,841.1312176993359,0.0,841.1312176993359
12,Galicia,1951,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1951,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1951,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1951,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1951,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1951,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1951,0.0,0.0,0.0
19,Melilla,1951,0.0,0.0,0.0
01,Andalucía,1952,3262.978676915018,0.0,3262.978676915018
02,Aragón,1952,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1952,514.602429930399,0.0,514.602429930399
04,Illes Balears,1952,226.78338188062492,0.0,226.78338188062492
05,Canarias,1952,0.0,0.0,0.0
06,Cantabria,1952,338.455979415129,0.0,338.455979415129
07,Castilla y León,1952,3029.367048350872,0.0,3029.367048350872
08,Castilla-La Mancha,1952,1586.9313432302354,0.0,1586.9313432302354
09,Cataluña,1952,1650.887827322308,0.0,1650.887827322308
10,Comunitat Valenciana,1952,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1952,841.1312176993359,0.0,841.1312176993359
12,Galicia,1952,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1952,440.0165975742338,0.0,440.0165975742338
14,Región de Murcia,1952,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1952,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1952,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1952,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1952,0.0,0.0,0.0
19,Melilla,1952,0.0,0.0,0.0
01,Andalucía,1953,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1953,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1953,514.602429930399,0.0,514.602429930399
04,Illes Balears,1953,226.78338188062492,0.0,226.78338188062492
05,Canarias,1953,0.0,0.0,0.0
06,Cantabria,1953,338.455979415129,0.0,338.455979415129
07,Castilla y León,1953,3029.367048350872,0.0,3029.367048350872
08,Castilla-La Mancha,1953,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1953,1650.887827322308,0.0,1650.887827322308
10,Comunitat Valenciana,1953,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1953,841.1312176993359,0.0,841.1312176993359
12,Galicia,1953,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1953,432.8115931153473,0.0,432.8115931153473
14,Región de Murcia,1953,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1953,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1953,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1953,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1953,0.0,0.0,0.0
19,Melilla,1953,0.0,0.0,0.0
01,Andalucía,1954,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1954,1418.9136572310988,0.0,1418.9136572310988
03,Principado de Asturias,1954,514.602429930399,0.0,514.602429930399
04,Illes Balears,1954,226.78338188062492,0.0,226.78338188062492
05,Canarias,1954,0.0,0.0,0.0
06,Cantabria,1954,338.455979415129,0.0,338.455979415129
07,Castilla y León,1954,3029.367048350872,0.0,3029.367048350872
08,Castilla-La Mancha,1954,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1954,1650.887827322308,0.0,1650.887827322308
10,Comunitat Valenciana,1954,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1954,841.1312176993359,0.0,841.1312176993359
12,Galicia,1954,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1954,432.8115931153473,0.0,432.8115931153473
14,Región de Murcia,1954,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1954,383.9571004008634,0.0,383.9571004008634
16,País Vasco,1954,768.4021727173279,0.0,768.4021727173279
17,La Rioja,1954,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1954,0.0,0.0,0.0
19,Melilla,1954,0.0,0.0,0.0
01,Andalucía,1955,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1955,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1955,514.602429930399,0.0,514.602429930399
04,Illes Balears,1955,226.78338188062492,0.0,226.78338188062492
05,Canarias,1955,0.0,0.0,0.0
06,Cantabria,1955,338.455979415129,0.0,338.455979415129
07,Castilla y León,1955,3029.367048350872,0.0,3029.367048350872
08,Castilla-La Mancha,1955,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1955,1650.887827322308,0.0,1650.887827322308
10,Comunitat Valenciana,1955,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1955,841.1312176993359,0.0,841.1312176993359
12,Galicia,1955,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1955,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1955,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1955,383.8755681689234,0.0,383.8755681689234
16,País Vasco,1955,770.9464017632241,0.0,770.9464017632241
17,La Rioja,1955,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1955,0.0,0.0,0.0
19,Melilla,1955,0.0,0.0,0.0
01,Andalucía,1956,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1956,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1956,535.7803096100838,0.0,535.7803096100838
04,Illes Balears,1956,226.78338188062492,0.0,226.78338188062492
05,Canarias,1956,0.0,0.0,0.0
06,Cantabria,1956,338.455979415129,0.0,338.455979415129
07,Castilla y León,1956,3029.367048350872,0.0,3029.367048350872
08,Castilla-La Mancha,1956,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1956,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1956,1221.0886568606045,0.0,1221.0886568606045
11,Extremadura,1956,841.1312176993359,0.0,841.1312176993359
12,Galicia,1956,657.7671503020034,0.0,657.7671503020034
13,Comunidad de Madrid,1956,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1956,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1956,291.8229456567259,0.0,291.8229456567259
16,País Vasco,1956,762.7276860746548,0.0,762.7276860746548
17,La Rioja,1956,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1956,0.0,0.0,0.0
19,Melilla,1956,0.0,0.0,0.0
01,Andalucía,1957,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1957,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1957,547.8289175301494,0.0,547.8289175301494
04,Illes Balears,1957,226.78338188062492,0.0,226.78338188062492
05,Canarias,1957,0.0,0.0,0.0
06,Cantabria,1957,338.455979415129,0.0,338.455979415129
07,Castilla y León,1957,3059.7992238637994,0.0,3059.7992238637994
08,Castilla-La Mancha,1957,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1957,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1957,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1957,841.1312176993359,0.0,841.1312176993359
12,Galicia,1957,777.8253626465221,0.0,777.8253626465221
13,Comunidad de Madrid,1957,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1957,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1957,291.8229456567259,0.0,291.8229456567259
16,País Vasco,1957,762.4773263124716,0.0,762.4773263124716
17,La Rioja,1957,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1957,0.0,0.0,0.0
19,Melilla,1957,0.0,0.0,0.0
01,Andalucía,1958,3224.3754143477872,0.0,3224.3754143477872
02,Aragón,1958,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1958,547.8289175301494,0.0,547.8289175301494
04,Illes Balears,1958,226.78338188062492,0.0,226.78338188062492
05,Canarias,1958,0.0,0.0,0.0
06,Cantabria,1958,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1958,3059.7992238637994,0.0,3059.7992238637994
08,Castilla-La Mancha,1958,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1958,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1958,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1958,841.1312176993359,0.0,841.1312176993359
12,Galicia,1958,859.1873707688654,0.0,859.1873707688654
13,Comunidad de Madrid,1958,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1958,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1958,246.9507204523628,0.0,246.9507204523628
16,País Vasco,1958,738.5803142856735,0.0,738.5803142856735
17,La Rioja,1958,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1958,0.0,0.0,0.0
19,Melilla,1958,0.0,0.0,0.0
01,Andalucía,1959,3193.77044797825,0.0,3193.77044797825
02,Aragón,1959,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1959,547.8289175301494,0.0,547.8289175301494
04,Illes Balears,1959,226.78338188062492,0.0,226.78338188062492
05,Canarias,1959,0.0,0.0,0.0
06,Cantabria,1959,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1959,3059.7992238637994,0.0,3059.7992238637994
08,Castilla-La Mancha,1959,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1959,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1959,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1959,841.1312176993359,0.0,841.1312176993359
12,Galicia,1959,859.1873707688654,0.0,859.1873707688654
13,Comunidad de Madrid,1959,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1959,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1959,246.9507204523628,0.0,246.9507204523628
16,País Vasco,1959,738.5803142856735,0.0,738.5803142856735
17,La Rioja,1959,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1959,0.0,0.0,0.0
19,Melilla,1959,0.0,0.0,0.0
01,Andalucía,1960,3064.0856349543897,0.0,3064.0856349543897
02,Aragón,1960,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1960,547.8289175301494,0.0,547.8289175301494
04,Illes Balears,1960,226.78338188062492,0.0,226.78338188062492
05,Canarias,1960,0.0,0.0,0.0
06,Cantabria,1960,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1960,3059.7992238637994,0.0,3059.7992238637994
08,Castilla-La Mancha,1960,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1960,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1960,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1960,841.1312176993359,0.0,841.1312176993359
12,Galicia,1960,859.1873707688654,0.0,859.1873707688654
13,Comunidad de Madrid,1960,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1960,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1960,246.9507204523628,0.0,246.9507204523628
16,País Vasco,1960,738.5803142856735,0.0,738.5803142856735
17,La Rioja,1960,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1960,0.0,0.0,0.0
19,Melilla,1960,0.0,0.0,0.0
01,Andalucía,1961,3063.937538793356,0.0,3063.937538793356
02,Aragón,1961,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1961,547.8289175301494,0.0,547.8289175301494
04,Illes Balears,1961,226.78338188062492,0.0,226.78338188062492
05,Canarias,1961,0.0,0.0,0.0
06,Cantabria,1961,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1961,3057.7026349142475,0.0,3057.7026349142475
08,Castilla-La Mancha,1961,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1961,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1961,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1961,841.1312176993359,0.0,841.1312176993359
12,Galicia,1961,859.1873707688654,0.0,859.1873707688654
13,Comunidad de Madrid,1961,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1961,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1961,246.9507204523628,0.0,246.9507204523628
16,País Vasco,1961,738.5803142856735,0.0,738.5803142856735
17,La Rioja,1961,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1961,0.0,0.0,0.0
19,Melilla,1961,0.0,0.0,0.0
01,Andalucía,1962,3050.791517240559,0.0,3050.791517240559
02,Aragón,1962,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1962,602.1083409325655,0.0,602.1083409325655
04,Illes Balears,1962,226.78338188062492,0.0,226.78338188062492
05,Canarias,1962,0.0,0.0,0.0
06,Cantabria,1962,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1962,3057.7026349142475,0.0,3057.7026349142475
08,Castilla-La Mancha,1962,1534.771368889241,0.0,1534.771368889241
09,Cataluña,1962,1592.3138280943458,0.0,1592.3138280943458
10,Comunitat Valenciana,1962,1216.205335575697,0.0,1216.205335575697
11,Extremadura,1962,841.1312176993359,0.0,841.1312176993359
12,Galicia,1962,898.2372818136355,0.0,898.2372818136355
13,Comunidad de Madrid,1962,418.26229730122424,0.0,418.26229730122424
14,Región de Murcia,1962,403.1798934529828,0.0,403.1798934529828
15,Comunidad Foral de Navarra,1962,246.9507204523628,0.0,246.9507204523628
16,País Vasco,1962,738.5803142856735,0.0,738.5803142856735
17,La Rioja,1962,185.78743170827616,0.0,185.78743170827616
18,Ceuta,1962,0.0,0.0,0.0
19,Melilla,1962,0.0,0.0,0.0
01,Andalucía,1963,3050.791517240559,0.0,3050.791517240559
02,Aragón,1963,1402.6563052668166,0.0,1402.6563052668166
03,Principado de Asturias,1963,564.2332534132921,0.0,564.2332534132921
04,Illes Balears,1963,226.78338188062492,0.0,226.78338188062492
05,Canarias,1963,0.0,0.0,0.0
06,Cantabria,1963,333.19766881742913,0.0,333.19766881742913
07,Castilla y León,1963,3062.234794045323,0.0,3062.234794045323
